league_id,season,stage,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,possesion_home,possesion_away,shoton_home,shoton_away,shotoff_home,shotoff_away,foul_home,foul_away,cross_home,cross_away,corner_home,corner_away,cards_home_yellow,cards_home_red,cards_away_yellow,cards_away_red
1729,2008/2009,17,10252,8559,4,2,1.67,3.6,5.5,1.65,3.4,5.0,1.65,3.4,4.7,1.62,3.25,5.0,,,,1.67,3.5,5.5,1.67,3.6,5.5,1.65,3.6,5.5,1.7,3.6,5.0,1.7,3.6,5.5,55,45,4,1,8,8,8,17,17,17,10,2,0,0,1,0
1729,2008/2009,17,8549,9825,1,1,4.5,3.6,1.8,4.4,3.3,1.75,4.0,3.2,1.8,4.33,3.2,1.73,,,,5.0,3.5,1.73,5.0,3.5,1.73,5.0,3.5,1.75,4.5,3.5,1.8,5.0,3.6,1.75,48,52,3,10,5,10,8,11,12,16,5,10,0,0,1,0
1729,2008/2009,17,8456,8668,0,1,2.0,3.4,3.8,2.05,3.15,3.4,2.0,3.2,3.3,1.91,3.25,3.4,,,,2.05,3.3,3.6,2.1,3.3,3.5,2.0,3.4,3.75,2.05,3.3,3.75,2.1,3.3,3.8,45,55,6,3,3,8,12,8,9,21,5,7,0,0,1,0
1729,2008/2009,17,8462,10261,0,3,2.05,3.2,3.4,1.9,3.25,3.75,2.0,3.2,3.3,2.1,3.3,3.5,,,,2.0,3.3,3.8,2.1,3.25,3.6,2.0,3.4,3.6,2.1,3.2,3.6,2.05,3.4,3.75,28,72,7,2,12,5,14,3,19,14,8,5,4,0,1,0
1729,2008/2009,17,10194,9879,0,0,2.5,3.25,2.88,2.25,3.15,2.95,2.3,3.1,2.8,2.2,3.2,2.8,,,,2.5,3.2,2.88,2.5,3.25,2.88,2.4,3.3,2.9,2.5,3.25,2.8,2.4,3.4,3.0,43,57,0,7,6,4,16,4,20,21,5,6,1,0,1,0
1729,2008/2009,17,8528,8655,3,0,2.1,3.3,3.6,1.95,3.2,3.65,2.0,3.2,3.3,2.0,3.2,3.2,,,,2.05,3.3,3.6,2.0,3.25,4.0,2.0,3.4,3.75,2.05,3.2,3.75,2.0,3.4,4.0,4,96,1,4,6,7,9,15,21,28,7,8,1,0,1,0
1729,2008/2009,17,8455,8654,1,1,1.25,5.5,15.0,1.22,5.25,11.0,1.25,4.8,9.5,1.25,5.5,12.0,,,,1.22,5.5,15.0,1.2,6.0,17.0,1.22,5.8,15.0,1.25,5.5,12.0,1.22,6.0,17.0,57,43,16,1,8,2,12,19,22,11,9,4,3,0,2,0
1729,2008/2009,18,10260,8528,1,0,1.2,6.0,15.0,1.2,5.5,12.0,1.22,5.0,10.0,1.2,5.0,11.0,,,,1.22,4.8,10.0,1.22,6.0,13.0,1.2,6.5,15.0,1.22,5.5,14.0,1.22,6.0,15.0,51,49,6,5,5,10,9,10,18,22,4,6,0,0,3,0
1729,2008/2009,18,9825,8650,1,1,2.4,3.25,3.0,2.3,3.15,2.85,2.3,3.1,2.8,2.4,3.2,3.0,,,,2.38,3.1,3.1,2.38,3.25,3.0,2.4,3.2,2.9,2.4,3.2,3.0,2.38,3.25,3.2,50,50,3,7,2,5,15,16,7,11,2,2,3,0,3,0
1729,2008/2009,18,8654,10252,0,1,3.0,3.4,2.37,2.95,3.15,2.25,2.8,3.1,2.3,3.0,3.25,2.38,,,,3.0,3.25,2.38,3.0,3.25,2.38,2.9,3.3,2.35,2.9,3.25,2.4,3.1,3.3,2.4,59,41,12,6,6,6,7,9,25,21,7,6,2,0,1,0
1729,2008/2009,18,8668,8455,0,0,5.0,3.6,1.73,4.7,3.35,1.7,4.2,3.3,1.75,5.0,3.5,1.73,,,,5.0,3.6,1.7,5.0,3.5,1.73,5.0,3.5,1.73,4.75,3.5,1.75,5.0,3.6,1.73,44,56,9,7,2,5,16,11,25,9,6,5,0,0,3,1
1729,2008/2009,18,10261,8586,2,1,2.37,3.4,3.0,2.35,3.15,2.8,2.4,3.1,2.7,2.5,3.3,2.8,,,,2.5,3.3,2.8,2.4,3.4,2.88,2.5,3.4,2.7,2.5,3.3,2.8,2.4,3.4,3.0,45,55,3,6,3,5,11,9,22,24,4,8,3,0,2,0
1729,2008/2009,18,8655,10194,3,0,1.83,3.5,4.5,1.8,3.25,4.2,1.9,3.2,3.6,1.8,3.5,4.5,,,,1.83,3.4,4.5,1.83,3.5,4.33,1.8,3.5,4.35,1.83,3.4,4.25,1.85,3.6,4.5,45,55,6,4,2,9,13,12,12,31,2,6,0,0,2,0
1729,2008/2009,18,9879,8549,3,0,2.2,3.25,3.5,2.1,3.15,3.25,2.1,3.1,3.2,2.2,3.3,3.3,,,,2.2,3.2,3.4,2.2,3.2,3.4,2.1,3.3,3.5,2.2,3.25,3.3,2.25,3.25,3.5,53,47,10,6,6,6,12,8,9,14,6,5,0,0,2,0
1729,2008/2009,18,8559,8462,2,1,2.2,3.25,3.4,2.25,3.15,2.95,2.1,3.1,3.2,2.2,3.3,3.3,,,,2.2,3.2,3.4,2.2,3.2,3.4,2.1,3.3,3.4,2.2,3.25,3.25,2.3,3.3,3.3,60,40,8,7,10,4,12,17,21,10,6,3,1,0,1,0
1729,2008/2009,18,8659,8456,2,1,3.25,3.3,2.25,3.1,3.2,2.15,2.8,3.1,2.3,3.1,3.3,2.3,,,,3.2,3.25,2.25,3.25,3.25,2.25,3.2,3.25,2.25,3.1,3.25,2.25,3.4,3.3,2.25,50,50,5,9,7,4,5,11,24,26,4,7,2,0,1,0
1729,2008/2009,18,8667,8472,1,4,2.1,3.25,3.75,1.95,3.2,3.65,2.1,3.1,3.2,2.0,3.4,3.75,,,,2.1,3.2,3.6,2.05,3.25,3.75,2.0,3.3,3.8,2.1,3.25,3.5,2.15,3.25,3.8,49,51,8,5,6,8,21,11,10,13,6,6,3,0,1,0
1729,2008/2009,19,8650,8559,3,0,1.33,4.5,12.0,1.25,4.85,11.0,1.33,4.2,8.0,1.36,4.5,9.0,,,,1.36,4.2,11.0,1.36,4.33,10.0,1.33,4.6,10.0,1.35,4.5,9.5,1.36,4.5,10.0,67,33,9,1,11,2,9,11,38,7,16,3,1,0,3,0
1729,2008/2009,19,8472,8655,0,0,2.25,3.25,3.3,2.1,3.15,3.25,2.2,3.1,3.0,2.25,3.25,3.25,,,,2.3,3.2,3.2,2.2,3.25,3.4,2.25,3.25,3.25,2.2,3.25,3.25,2.15,3.25,3.5,56,44,9,3,6,7,4,9,30,13,4,2,0,0,3,0
1729,2008/2009,19,8586,9879,0,0,1.72,3.6,5.0,1.72,3.4,4.5,1.75,3.3,4.2,1.73,3.5,5.0,,,,1.8,3.4,4.6,1.8,3.25,5.0,1.75,3.7,4.5,1.75,3.5,4.75,1.83,3.5,4.5,50,50,9,7,8,5,8,12,14,10,4,2,0,0,1,0
1729,2008/2009,19,10252,9825,2,2,2.5,3.3,2.87,2.5,3.15,2.6,2.5,3.0,2.7,2.38,3.25,3.0,,,,2.5,3.2,2.88,2.38,3.25,3.0,2.5,3.3,2.8,2.5,3.25,2.75,2.4,3.25,3.0,45,55,7,3,5,3,10,10,39,9,6,6,4,0,4,0
1729,2008/2009,19,8549,8668,0,1,2.5,3.3,2.87,2.65,3.15,2.45,2.4,3.1,2.7,2.62,3.3,2.62,,,,2.6,3.2,2.75,2.6,3.2,2.75,2.5,3.3,2.8,2.5,3.25,2.75,2.6,3.25,2.75,54,46,5,4,2,6,26,17,13,24,5,8,5,0,1,0
1729,2008/2009,19,8456,8667,5,1,1.8,3.6,4.5,1.75,3.4,4.25,1.75,3.3,4.2,1.83,3.4,4.33,,,,1.8,3.4,4.6,1.83,3.4,4.5,1.8,3.6,4.5,1.8,3.5,4.33,1.83,3.5,4.5,56,44,9,6,10,5,15,14,4,16,8,10,0,0,4,0
1729,2008/2009,19,8462,8654,1,4,2.2,3.25,3.4,2.0,3.2,3.5,2.0,3.2,3.3,2.25,3.25,3.25,,,,2.25,3.2,3.3,2.25,3.2,3.25,2.2,3.3,3.3,2.2,3.25,3.25,2.2,3.4,3.25,56,44,15,6,6,7,12,9,37,17,9,5,1,0,3,0
1729,2008/2009,19,10194,10260,0,1,12.0,5.0,1.3,9.0,4.5,1.3,8.5,4.4,1.3,9.0,4.5,1.36,,,,11.0,4.5,1.33,11.0,4.5,1.33,11.0,5.0,1.3,9.0,4.75,1.33,10.0,5.0,1.33,48,52,4,8,3,9,13,9,15,23,6,9,4,0,2,0
1729,2008/2009,19,8528,10261,2,1,2.25,3.3,3.25,2.3,3.15,2.85,2.1,3.1,3.2,2.25,3.25,3.25,,,,2.2,3.3,3.3,2.25,3.3,3.2,2.25,3.3,3.25,2.2,3.25,3.25,2.3,3.4,3.1,50,50,9,3,6,2,14,11,19,7,7,4,2,0,3,1
1729,2008/2009,19,8455,8659,2,0,1.14,7.5,21.0,1.15,6.0,16.0,1.15,6.0,13.0,1.2,6.0,15.0,,,,1.17,6.5,19.0,1.18,6.5,17.0,1.15,7.5,17.0,1.18,6.5,15.0,1.18,6.5,19.0,62,38,14,5,9,5,7,6,20,16,7,5,1,0,0,0
1729,2008/2009,2,8650,8549,2,1,1.36,4.5,10.0,1.35,4.5,7.2,1.4,4.0,6.5,1.4,4.2,9.0,,,,1.36,4.5,9.5,1.4,4.5,8.0,1.4,4.6,8.5,1.38,4.33,8.0,1.4,4.0,8.5,57,43,6,4,13,5,9,12,21,13,13,3,2,0,1,0
1729,2008/2009,2,8586,8472,1,2,1.5,4.0,7.0,1.4,4.0,7.5,1.5,3.8,5.5,1.53,3.75,7.0,,,,1.44,4.2,7.5,1.5,3.8,7.5,1.5,4.2,7.0,1.53,3.75,6.5,1.5,3.75,6.5,55,45,6,4,8,4,10,14,42,22,12,6,1,0,2,0
1729,2008/2009,2,10261,8559,1,0,1.8,3.5,4.75,1.7,3.35,4.7,1.75,3.3,4.2,1.8,3.5,4.5,,,,1.83,3.4,4.5,1.8,3.5,4.5,1.8,3.5,4.8,1.8,3.3,4.5,1.8,3.25,4.75,57,43,6,3,3,8,11,9,15,22,4,5,1,0,2,0
1729,2008/2009,2,8456,8654,3,0,2.3,3.25,3.2,2.1,3.15,3.25,2.1,3.2,3.1,2.25,3.3,3.2,,,,2.25,3.3,3.2,2.2,3.2,3.4,2.3,3.25,3.3,2.25,3.25,3.1,2.25,3.25,3.0,58,42,5,0,6,2,13,14,16,7,6,3,0,0,2,0
1729,2008/2009,2,8655,8667,1,1,1.57,3.75,7.0,1.55,3.45,6.0,1.6,3.6,4.8,1.62,3.6,6.0,,,,1.57,3.8,6.0,1.62,3.6,6.0,1.55,3.75,7.0,1.6,3.6,5.5,1.57,3.6,6.0,60,40,4,3,6,2,11,16,20,10,6,3,0,0,1,0
1729,2008/2009,2,9879,9825,1,0,6.5,3.75,1.57,6.0,3.45,1.55,5.0,3.5,1.6,6.0,3.6,1.62,,,,6.0,3.8,1.57,6.5,3.75,1.57,6.5,3.9,1.55,6.0,3.5,1.6,6.0,3.6,1.57,47,53,2,8,3,11,15,6,10,24,1,5,2,0,0,0
1729,2008/2009,2,8659,8668,1,2,2.88,3.25,2.5,2.65,3.15,2.45,2.8,3.1,2.3,2.8,3.3,2.5,,,,2.62,3.3,2.62,2.88,3.2,2.5,2.9,3.3,2.5,2.75,3.2,2.5,2.7,3.25,2.5,47,53,7,4,11,4,12,15,27,6,11,5,3,0,1,0
1729,2008/2009,2,8462,10260,0,1,4.8,3.4,1.8,5.0,3.4,1.65,4.2,3.3,1.75,5.0,3.5,1.73,,,,4.8,3.3,1.8,5.0,3.25,1.8,5.0,3.4,1.8,4.6,3.3,1.83,5.0,3.4,1.75,36,64,4,7,8,5,11,13,17,13,4,3,2,0,2,0
1729,2008/2009,2,10194,10252,3,2,5.0,3.6,1.73,4.65,3.4,1.7,4.3,3.4,1.7,5.0,3.25,1.8,,,,5.0,3.6,1.7,5.0,3.5,1.73,5.3,3.7,1.7,5.0,3.4,1.73,5.0,3.3,1.73,46,54,1,0,6,3,15,5,20,15,2,8,1,0,0,0
1729,2008/2009,2,8528,8455,0,1,8.5,4.5,1.4,8.0,4.25,1.35,6.5,4.0,1.4,8.0,4.0,1.44,,,,8.5,4.33,1.4,8.0,4.5,1.4,8.0,4.8,1.4,7.5,4.25,1.42,8.5,3.75,1.44,50,50,9,4,2,3,14,16,20,10,7,7,1,0,2,0
1729,2008/2009,20,10260,8549,1,0,1.2,6.5,19.0,1.18,5.75,12.0,1.25,4.8,9.5,1.2,6.0,15.0,,,,1.2,6.0,15.0,1.22,6.0,13.0,1.18,6.5,15.0,1.22,6.0,12.0,1.22,6.0,17.0,53,47,12,2,18,6,12,18,25,16,8,4,2,0,0,0
1729,2008/2009,20,9825,8462,1,0,1.4,4.5,10.0,1.35,4.2,8.25,1.4,3.8,7.0,1.36,4.33,10.0,,,,1.4,4.33,8.5,1.4,4.33,9.0,1.4,4.35,9.0,1.4,4.0,9.0,1.4,4.5,9.0,57,43,6,4,7,1,11,9,28,15,11,1,0,0,1,0
1729,2008/2009,20,8654,10194,2,1,1.72,3.6,5.5,1.65,3.35,5.0,1.75,3.3,4.2,1.73,3.5,5.0,,,,1.8,3.5,4.5,1.73,3.5,5.0,1.7,3.5,5.5,1.75,3.4,5.0,1.8,3.6,4.75,67,33,12,4,7,4,11,15,28,14,8,4,3,0,3,1
1729,2008/2009,20,8668,8472,3,0,1.8,3.6,5.0,1.7,3.3,4.75,1.75,3.3,4.2,1.73,3.5,5.0,,,,1.8,3.5,4.5,1.83,3.4,4.5,1.8,3.4,4.7,1.8,3.4,4.5,1.8,3.4,5.0,59,41,3,6,7,3,9,10,14,9,8,2,1,0,4,0
1729,2008/2009,20,10261,8650,1,5,5.0,3.6,1.8,4.2,3.4,1.75,3.8,3.2,1.85,5.0,3.5,1.73,,,,4.5,3.75,1.73,4.5,3.4,1.83,4.5,3.5,1.8,4.5,3.5,1.8,4.5,3.6,1.83,45,55,6,11,3,5,6,10,13,17,4,8,2,0,1,0
1729,2008/2009,20,8655,8456,2,2,2.62,3.3,2.87,2.45,3.25,2.6,2.3,3.1,2.8,2.4,3.4,2.8,,,,2.5,3.3,2.75,2.5,3.3,2.75,2.5,3.3,2.8,2.6,3.2,2.75,2.5,3.4,2.88,51,49,7,1,5,10,14,12,14,10,4,3,2,0,1,0
1729,2008/2009,20,9879,8455,2,2,6.5,3.75,1.61,6.0,3.7,1.5,5.0,3.5,1.6,6.5,3.6,1.57,,,,6.5,3.6,1.57,6.0,3.75,1.62,6.0,3.6,1.6,5.75,3.75,1.6,6.0,3.8,1.62,41,59,1,17,3,6,9,7,9,21,1,6,1,0,2,0
1729,2008/2009,20,8559,8528,0,1,2.3,3.25,3.4,2.1,3.15,3.25,2.1,3.1,3.2,2.25,3.25,3.25,,,,2.25,3.25,3.2,2.25,3.3,3.2,2.2,3.25,3.4,2.2,3.25,3.25,2.3,3.3,3.25,44,56,9,6,7,4,13,15,19,19,8,7,2,0,3,0
1729,2008/2009,20,8659,8586,2,0,3.5,3.4,2.2,3.35,3.3,2.0,3.0,3.1,2.2,3.3,3.3,2.2,,,,3.2,3.4,2.2,3.2,3.25,2.25,3.4,3.25,2.2,3.25,3.25,2.2,3.25,3.4,2.25,53,47,7,5,6,1,19,12,28,20,8,4,3,0,2,1
1729,2008/2009,20,8667,10252,0,1,4.33,3.6,1.91,4.0,3.35,1.8,3.3,3.2,2.0,4.0,3.4,1.91,,,,4.0,3.3,1.95,4.1,3.4,1.91,4.0,3.4,1.9,3.75,3.4,1.95,4.0,3.6,1.95,43,57,3,3,4,4,13,8,29,16,9,5,1,0,2,0
1729,2008/2009,21,10260,8455,3,0,2.2,3.2,3.5,2.2,3.2,3.0,2.1,3.0,3.3,2.2,3.0,3.0,,,,2.2,3.1,3.5,2.25,3.2,3.25,2.2,3.2,3.25,2.2,3.2,3.3,2.3,3.2,3.4,56,44,6,6,5,4,14,17,14,13,6,3,3,0,5,0
1729,2008/2009,21,9825,8559,1,0,1.36,4.33,11.0,1.3,4.75,8.25,1.33,4.2,8.0,1.33,3.75,9.0,,,,1.36,4.33,10.0,1.36,4.33,10.0,1.35,4.35,10.0,1.4,4.0,10.0,1.4,4.5,9.0,64,36,7,3,6,0,15,17,29,5,5,0,2,0,2,0
1729,2008/2009,21,10252,8659,2,1,1.4,4.33,9.0,1.3,4.65,8.5,1.4,4.0,6.5,1.4,3.75,7.0,,,,1.4,4.2,9.0,1.4,4.33,9.0,1.4,4.2,9.5,1.42,4.0,9.0,1.4,4.33,10.0,53,47,14,6,9,3,11,20,31,20,10,7,1,0,1,0
1729,2008/2009,21,8668,8667,2,0,1.62,3.75,6.0,1.6,3.55,5.15,1.6,3.6,4.8,1.62,3.25,5.0,,,,1.62,3.6,6.0,1.62,3.6,6.0,1.6,3.75,5.5,1.67,3.5,5.5,1.65,3.7,6.0,57,43,2,0,5,5,13,25,21,17,5,3,2,0,5,0
1729,2008/2009,21,8549,8472,1,1,2.25,3.2,3.4,2.1,3.15,3.25,2.2,3.2,2.9,2.2,3.2,2.8,,,,2.15,3.2,3.5,2.25,3.2,3.25,2.1,3.3,3.4,2.2,3.25,3.3,2.25,3.25,3.4,55,45,4,4,6,7,11,14,4,17,2,7,0,0,4,0
1729,2008/2009,21,10261,8654,2,2,2.2,3.3,3.4,2.05,3.15,3.4,2.1,3.2,3.1,2.0,3.2,3.2,,,,2.15,3.2,3.5,2.1,3.3,3.5,2.2,3.25,3.4,2.2,3.25,3.3,2.2,3.25,3.5,54,46,7,9,11,3,11,18,22,6,8,3,1,0,0,0
1729,2008/2009,21,9879,8655,1,2,2.25,3.2,3.4,2.0,3.15,3.5,2.1,3.25,3.4,2.1,3.2,3.0,,,,2.25,3.2,3.3,2.2,3.4,3.2,2.25,3.2,3.2,2.25,3.25,3.2,2.15,3.2,3.5,49,51,8,7,4,9,13,7,16,24,9,8,1,0,1,0
1729,2008/2009,21,8462,8456,2,0,2.87,3.25,2.5,2.85,3.15,2.3,2.6,3.2,2.4,2.88,3.3,2.4,,,,2.9,3.3,2.4,2.75,3.2,2.6,2.75,3.3,2.5,2.75,3.3,2.5,2.7,3.25,2.62,55,45,6,8,8,3,12,9,27,11,8,2,1,0,3,0
1729,2008/2009,21,10194,8650,0,0,10.0,4.5,1.36,8.0,4.25,1.35,7.5,4.0,1.37,8.0,4.0,1.33,,,,9.5,4.5,1.36,9.0,4.33,1.4,9.5,4.4,1.35,8.5,4.33,1.4,9.0,4.5,1.4,35,65,0,5,6,5,11,12,26,13,4,5,2,0,2,0
1729,2008/2009,21,8528,8586,1,0,2.5,3.25,2.88,2.3,3.15,2.85,2.4,3.1,2.7,2.25,3.2,2.75,,,,2.4,3.3,2.9,2.4,3.3,2.9,2.4,3.3,2.9,2.5,3.3,2.75,2.38,3.4,3.0,51,49,5,4,8,2,11,15,23,9,7,4,3,0,3,0
1729,2008/2009,22,8650,8668,1,1,1.62,3.75,6.0,1.6,3.45,5.35,1.55,3.5,5.5,1.67,3.5,5.5,,,,1.62,3.4,6.5,1.62,3.5,6.5,1.62,3.5,6.0,1.62,3.5,6.25,1.62,3.7,6.5,56,44,5,5,4,1,20,17,12,15,4,4,0,0,2,0
1729,2008/2009,22,8472,10252,1,2,3.25,3.25,2.25,3.2,3.2,2.1,3.0,3.1,2.2,3.3,3.3,2.2,,,,3.3,3.3,2.2,3.25,3.25,2.25,3.0,3.3,2.25,3.2,3.25,2.25,3.25,3.3,2.3,50,50,4,2,2,3,14,15,19,22,7,6,4,0,2,0
1729,2008/2009,22,8586,8462,1,1,1.73,3.6,5.0,1.7,3.4,4.6,1.7,3.4,4.3,1.73,3.5,5.0,,,,1.7,3.5,5.25,1.73,3.5,5.0,1.7,3.5,5.5,1.73,3.5,5.0,1.67,3.75,5.5,54,46,15,4,11,6,5,12,25,13,8,4,0,0,2,0
1729,2008/2009,22,8654,9879,3,1,2.1,3.3,3.6,2.05,3.3,3.2,2.2,3.1,3.0,2.2,3.3,3.3,,,,2.1,3.2,3.6,2.1,3.3,3.5,2.2,3.3,3.2,2.15,3.4,3.25,2.2,3.25,3.5,59,41,6,5,6,4,12,18,13,13,3,2,1,0,3,0
1729,2008/2009,22,8456,8528,1,0,2.0,3.4,3.75,1.85,3.35,3.8,1.9,3.2,3.6,2.0,3.4,3.75,,,,1.95,3.3,4.0,2.0,3.4,3.75,2.0,3.3,3.8,2.0,3.35,3.75,2.05,3.4,3.8,49,51,2,8,9,12,11,17,8,37,2,11,1,1,4,0
1729,2008/2009,22,8655,10261,3,0,2.0,3.4,3.8,2.0,3.25,3.4,2.1,3.1,3.2,2.1,3.3,3.5,,,,2.1,3.2,3.6,2.1,3.25,3.6,2.1,3.25,3.5,2.0,3.35,3.75,2.15,3.2,3.75,54,46,3,3,5,6,16,11,11,18,2,5,2,0,3,0
1729,2008/2009,22,8559,10260,0,1,8.0,3.8,1.5,6.5,3.85,1.45,6.5,3.7,1.45,8.0,4.0,1.44,,,,8.5,4.0,1.44,8.5,4.0,1.44,7.5,3.7,1.5,7.5,3.75,1.5,8.5,3.8,1.5,41,59,3,13,5,5,12,6,16,19,1,8,1,0,1,0
1729,2008/2009,22,8659,8549,3,0,2.38,3.3,3.0,2.3,3.2,2.8,2.4,3.1,2.7,2.38,3.25,3.0,,,,2.3,3.3,3.1,2.3,3.3,3.1,2.25,3.3,3.1,2.35,3.25,3.0,2.4,3.25,3.1,41,59,6,3,4,6,16,4,16,12,5,3,0,0,2,1
1729,2008/2009,22,8667,9825,1,3,5.5,4.0,1.62,5.0,3.65,1.6,5.0,3.5,1.6,5.5,3.75,1.62,,,,5.5,3.8,1.62,6.0,3.6,1.62,6.0,3.6,1.6,5.5,3.6,1.65,6.0,3.6,1.67,43,57,4,5,2,7,9,16,20,19,4,4,1,0,1,0
1729,2008/2009,22,8455,10194,2,1,1.2,6.5,15.0,1.15,6.0,15.0,1.2,5.2,11.0,1.2,6.0,15.0,,,,1.2,6.0,15.0,1.22,6.0,13.0,1.2,6.5,13.0,1.22,6.0,13.0,1.25,6.0,13.0,56,44,19,1,20,3,8,14,36,13,10,4,0,0,3,0
1729,2008/2009,23,8472,9879,1,0,2.25,3.3,3.5,2.25,3.15,2.95,2.1,3.1,3.2,2.25,3.3,3.2,,,,2.25,3.3,3.2,2.25,3.25,3.2,2.3,3.2,3.2,2.25,3.25,3.2,2.2,3.2,3.4,53,47,12,9,4,8,4,10,20,11,3,1,0,0,0,0
1729,2008/2009,23,8586,10194,3,1,1.61,3.8,6.5,1.55,3.6,5.55,1.55,3.5,5.5,1.62,3.6,6.0,,,,1.6,3.6,6.0,1.62,3.6,6.0,1.62,3.5,5.5,1.6,3.75,5.75,1.62,3.6,6.0,58,42,11,1,8,5,18,24,22,17,7,4,2,0,3,0
1729,2008/2009,23,8654,8667,2,0,1.83,3.6,4.75,1.75,3.35,4.35,1.7,3.4,4.3,1.73,3.2,4.33,,,,1.73,3.6,4.8,1.8,3.5,4.5,1.8,3.4,4.5,1.8,3.4,4.75,1.8,3.5,4.75,56,44,10,12,15,5,10,14,21,26,10,5,0,0,1,0
1729,2008/2009,23,8659,10260,0,5,10.0,5.0,1.36,8.5,4.75,1.3,8.0,4.0,1.35,8.0,4.0,1.33,,,,11.0,4.5,1.33,9.0,4.5,1.36,8.0,4.5,1.36,9.0,4.5,1.36,10.0,4.5,1.36,39,61,4,6,10,6,13,8,14,10,5,4,5,1,2,0
1729,2008/2009,23,8462,10252,0,1,3.25,3.4,2.3,2.95,3.15,2.25,2.8,3.1,2.3,3.2,3.3,2.25,,,,3.1,3.3,2.3,3.2,3.25,2.25,3.0,3.2,2.3,3.2,3.3,2.2,3.1,3.4,2.3,54,46,8,2,12,7,10,12,26,15,17,5,2,0,2,0
1729,2008/2009,23,8528,8650,1,1,5.0,3.5,1.83,4.7,3.35,1.7,4.5,3.2,1.75,4.5,3.3,1.67,,,,4.8,3.5,1.75,5.0,3.25,1.8,4.35,3.3,1.8,4.5,3.4,1.83,4.33,3.5,1.83,48,52,2,3,3,6,11,18,15,14,2,2,1,0,0,0
1729,2008/2009,23,8668,9825,1,1,3.0,3.3,2.5,2.75,3.15,2.4,2.7,3.1,2.4,2.8,3.2,2.2,,,,3.0,3.25,2.38,2.9,3.3,2.4,2.63,3.25,2.5,2.9,3.25,2.4,2.88,3.4,2.38,49,51,4,4,4,3,10,14,13,15,7,6,2,0,2,0
1729,2008/2009,23,8456,10261,2,1,1.75,3.75,5.0,1.73,3.35,4.5,1.75,3.3,4.2,1.73,3.5,5.0,,,,1.73,3.5,5.0,1.73,3.25,4.5,1.67,3.5,5.0,1.75,3.5,4.75,1.73,3.5,5.0,64,36,4,0,7,1,8,13,19,15,7,0,1,0,2,0
1729,2008/2009,23,8655,8559,2,2,2.0,3.25,4.5,1.85,3.1,4.2,1.9,3.2,3.6,1.83,3.2,3.75,,,,1.91,3.3,4.2,2.0,3.25,4.0,1.85,3.3,4.0,1.95,3.25,4.0,1.91,3.25,4.33,52,48,11,1,2,5,11,15,35,18,6,4,3,0,4,0
1729,2008/2009,23,8455,8549,2,0,1.25,6.0,15.0,1.2,6.0,10.0,1.22,5.0,10.0,1.22,5.0,10.0,,,,1.2,6.0,15.0,1.25,5.2,15.0,1.22,5.5,12.0,1.25,5.5,12.0,1.25,5.5,12.0,61,39,12,6,12,2,7,20,22,9,8,3,0,0,2,0
1729,2008/2009,24,10260,8668,1,0,1.36,4.5,10.0,1.35,4.5,7.25,1.35,4.2,8.0,1.36,4.5,9.0,,,,1.36,4.5,9.0,1.4,4.33,8.5,1.35,4.35,9.5,1.4,4.33,8.5,1.36,4.33,10.0,52,48,11,5,7,3,15,16,17,13,6,2,0,0,0,0
1729,2008/2009,24,9825,8654,0,0,1.5,4.2,7.0,1.35,4.4,7.4,1.37,4.0,8.0,1.44,4.2,7.5,,,,1.4,4.33,8.0,1.44,4.33,7.0,1.45,4.0,7.5,1.5,4.0,6.75,1.5,4.0,7.5,55,45,9,2,11,0,14,13,49,5,11,3,2,0,2,0
1729,2008/2009,24,8650,8455,2,0,2.5,3.1,3.1,2.3,3.15,2.9,2.3,3.0,2.9,2.5,3.0,3.0,,,,2.4,3.1,3.1,2.5,3.0,3.1,2.4,3.1,3.0,2.5,3.1,2.9,2.5,3.0,3.1,54,46,14,4,8,3,25,16,35,3,12,1,4,0,3,1
1729,2008/2009,24,10252,8528,0,0,1.61,3.7,6.0,1.55,3.55,5.75,1.6,3.5,5.0,1.62,3.6,6.0,,,,1.62,3.6,6.0,1.67,3.6,5.5,1.65,3.4,5.5,1.67,3.5,5.5,1.67,3.5,5.5,50,50,9,4,9,5,12,11,36,7,6,2,1,0,1,0
1729,2008/2009,24,8549,8655,0,0,2.5,3.3,2.87,2.3,3.2,2.85,2.3,3.2,2.7,2.5,3.2,2.88,,,,2.4,3.3,2.9,2.38,3.25,3.0,2.35,3.25,2.9,2.5,3.3,2.75,2.4,3.2,3.0,51,49,6,12,2,5,7,19,13,31,3,9,0,0,4,0
1729,2008/2009,24,10261,8472,1,1,2.6,3.2,2.8,2.4,3.2,2.7,2.3,3.1,2.8,2.5,3.2,2.88,,,,2.38,3.25,3.0,2.6,3.2,2.75,2.4,3.2,2.9,2.5,3.1,2.9,2.6,3.1,2.8,51,49,14,10,7,8,14,20,35,12,4,3,2,0,4,0
